[2011-01-30/20:32:54] mysqlqry | INSERT INTO session (`UserId`, `Ip`, `StartTime`, `LastRequest`, `Hits`, `UserAgent`) VALUES (0, 2130706433, 1296415974, 1296415974, 1, 'Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10')
[2011-01-30/23:02:14] mysqlqry | UPDATE session SET Hits = 18 WHERE Id = 3
[2011-01-30/23:02:15] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:15] mysqlqry | UPDATE session SET LastRequest = 1296424935, Hits = 19 WHERE Id = 3
[2011-01-30/23:02:15] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:15] mysqlqry | UPDATE session SET Hits = 20 WHERE Id = 3
[2011-01-30/23:02:15] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:15] mysqlqry | UPDATE session SET Hits = 21 WHERE Id = 3
[2011-01-30/23:02:15] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:15] mysqlqry | UPDATE session SET Hits = 22 WHERE Id = 3
[2011-01-30/23:02:18] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:18] mysqlqry | UPDATE session SET LastRequest = 1296424938, Hits = 23 WHERE Id = 3
[2011-01-30/23:02:19] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:19] mysqlqry | UPDATE session SET LastRequest = 1296424939, Hits = 24 WHERE Id = 3
[2011-01-30/23:02:22] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:22] mysqlqry | UPDATE session SET LastRequest = 1296424942, Hits = 25 WHERE Id = 3
[2011-01-30/23:02:25] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:25] mysqlqry | UPDATE session SET LastRequest = 1296424945, Hits = 26 WHERE Id = 3
[2011-01-30/23:02:26] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:26] mysqlqry | UPDATE session SET LastRequest = 1296424946, Hits = 27 WHERE Id = 3
[2011-01-30/23:02:28] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:28] mysqlqry | UPDATE session SET LastRequest = 1296424948, Hits = 28 WHERE Id = 3
[2011-01-30/23:02:28] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:28] mysqlqry | UPDATE session SET Hits = 29 WHERE Id = 3
[2011-01-30/23:02:31] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:31] mysqlqry | UPDATE session SET LastRequest = 1296424951, Hits = 30 WHERE Id = 3
[2011-01-30/23:02:33] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:33] mysqlqry | UPDATE session SET LastRequest = 1296424953, Hits = 31 WHERE Id = 3
[2011-01-30/23:02:38] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:38] mysqlqry | UPDATE session SET LastRequest = 1296424958, Hits = 32 WHERE Id = 3
[2011-01-30/23:02:44] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:44] mysqlqry | UPDATE session SET LastRequest = 1296424964, Hits = 33 WHERE Id = 3
[2011-01-30/23:05:58] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:05:58] mysqlqry | UPDATE session SET LastRequest = 1296425158, Hits = 34 WHERE Id = 3
[2011-01-31/17:04:11] mysqlqry | INSERT INTO session (`UserId`, `Ip`, `StartTime`, `LastRequest`, `Hits`, `UserAgent`) VALUES (0, 2130706433, 1296489851, 1296489851, 1, 'Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10')
[2011-01-31/17:04:11] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 1 ORDER BY RAND() LIMIT 2
[2011-01-31/17:04:12] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:04:12] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 0 ORDER BY a.PositiveRating - a.NegativeRating LIMIT 10
[2011-01-31/17:04:12] mysqlqry | UPDATE session SET LastRequest = 1296489852, Hits = 2 WHERE Id = 4
[2011-01-31/17:04:13] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:04:13] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 1 ORDER BY a.PositiveRating - a.NegativeRating LIMIT 10
[2011-01-31/17:04:13] mysqlqry | UPDATE session SET LastRequest = 1296489853, Hits = 3 WHERE Id = 4
[2011-01-31/17:04:13] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:04:13] mysqlqry | UPDATE session SET Hits = 4 WHERE Id = 4
[2011-01-31/17:05:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:05:39] mysqlqry | UPDATE session SET LastRequest = 1296489939, Hits = 5 WHERE Id = 4
[2011-01-31/17:05:41] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:05:41] mysqlqry | UPDATE session SET LastRequest = 1296489941, Hits = 6 WHERE Id = 4
[2011-01-31/17:05:41] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:05:41] mysqlqry | UPDATE session SET Hits = 7 WHERE Id = 4
[2011-01-31/17:06:36] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:36] mysqlqry | UPDATE session SET LastRequest = 1296489996, Hits = 8 WHERE Id = 4
[2011-01-31/17:06:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:37] mysqlqry | UPDATE session SET LastRequest = 1296489997, Hits = 9 WHERE Id = 4
[2011-01-31/17:06:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:37] mysqlqry | UPDATE session SET Hits = 10 WHERE Id = 4
[2011-01-31/17:06:38] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:38] mysqlqry | UPDATE session SET Hits = 11 WHERE Id = 4
[2011-01-31/17:06:38] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:38] mysqlqry | UPDATE session SET LastRequest = 1296489998, Hits = 12 WHERE Id = 4
[2011-01-31/17:06:38] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:38] mysqlqry | UPDATE session SET Hits = 13 WHERE Id = 4
[2011-01-31/17:06:38] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:38] mysqlqry | UPDATE session SET Hits = 14 WHERE Id = 4
[2011-01-31/17:06:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:39] mysqlqry | UPDATE session SET LastRequest = 1296489999, Hits = 15 WHERE Id = 4
[2011-01-31/17:06:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:39] mysqlqry | UPDATE session SET Hits = 16 WHERE Id = 4
[2011-01-31/17:06:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:39] mysqlqry | UPDATE session SET Hits = 17 WHERE Id = 4
[2011-01-31/17:06:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:39] mysqlqry | UPDATE session SET Hits = 18 WHERE Id = 4
[2011-01-31/17:06:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:39] mysqlqry | UPDATE session SET Hits = 19 WHERE Id = 4
[2011-01-31/17:06:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:06:39] mysqlqry | UPDATE session SET Hits = 20 WHERE Id = 4
[2011-01-31/17:11:12] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:11:12] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 1 ORDER BY a.PositiveRating - a.NegativeRating LIMIT 10
[2011-01-31/17:11:12] mysqlqry | UPDATE session SET LastRequest = 1296490272, Hits = 21 WHERE Id = 4
[2011-01-31/17:11:12] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:11:12] mysqlqry | UPDATE session SET Hits = 22 WHERE Id = 4
[2011-01-31/17:11:14] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:11:14] mysqlqry | UPDATE session SET LastRequest = 1296490274, Hits = 23 WHERE Id = 4
[2011-01-31/17:11:15] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:11:15] mysqlqry | UPDATE session SET LastRequest = 1296490275, Hits = 24 WHERE Id = 4
[2011-01-31/17:11:16] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:11:16] mysqlqry | UPDATE session SET LastRequest = 1296490276, Hits = 25 WHERE Id = 4
[2011-01-31/17:15:11] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:15:11] mysqlqry | UPDATE session SET LastRequest = 1296490511, Hits = 26 WHERE Id = 4
[2011-01-31/17:15:20] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:15:20] mysqlqry | UPDATE session SET LastRequest = 1296490520, Hits = 27 WHERE Id = 4
[2011-01-31/17:15:26] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:15:26] mysqlqry | UPDATE session SET LastRequest = 1296490526, Hits = 28 WHERE Id = 4
[2011-01-31/17:15:30] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:15:30] mysqlqry | UPDATE session SET LastRequest = 1296490530, Hits = 29 WHERE Id = 4
[2011-01-31/17:16:48] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:48] mysqlqry | UPDATE session SET LastRequest = 1296490608, Hits = 30 WHERE Id = 4
[2011-01-31/17:16:50] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:50] mysqlqry | UPDATE session SET LastRequest = 1296490609, Hits = 31 WHERE Id = 4
[2011-01-31/17:16:50] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:50] mysqlqry | UPDATE session SET LastRequest = 1296490610, Hits = 32 WHERE Id = 4
[2011-01-31/17:16:50] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:50] mysqlqry | UPDATE session SET Hits = 33 WHERE Id = 4
[2011-01-31/17:16:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:51] mysqlqry | UPDATE session SET LastRequest = 1296490611, Hits = 34 WHERE Id = 4
[2011-01-31/17:16:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:51] mysqlqry | UPDATE session SET Hits = 35 WHERE Id = 4
[2011-01-31/17:16:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:51] mysqlqry | UPDATE session SET Hits = 36 WHERE Id = 4
[2011-01-31/17:16:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:16:51] mysqlqry | UPDATE session SET Hits = 37 WHERE Id = 4
[2011-01-31/17:17:20] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:17:20] mysqlqry | UPDATE session SET LastRequest = 1296490640, Hits = 38 WHERE Id = 4
[2011-01-31/17:17:24] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:17:24] mysqlqry | UPDATE session SET LastRequest = 1296490644, Hits = 39 WHERE Id = 4
[2011-01-31/17:17:25] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:17:25] mysqlqry | UPDATE session SET LastRequest = 1296490645, Hits = 40 WHERE Id = 4
[2011-01-31/17:17:25] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:17:25] mysqlqry | UPDATE session SET Hits = 41 WHERE Id = 4
[2011-01-31/17:17:25] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:17:25] mysqlqry | UPDATE session SET Hits = 42 WHERE Id = 4
[2011-01-31/17:17:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:17:51] mysqlqry | UPDATE session SET LastRequest = 1296490671, Hits = 43 WHERE Id = 4
[2011-01-31/17:45:56] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:56] mysqlqry | UPDATE session SET LastRequest = 1296492356, Hits = 44 WHERE Id = 4
[2011-01-31/17:45:57] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:57] mysqlqry | UPDATE session SET LastRequest = 1296492357, Hits = 45 WHERE Id = 4
